1.990914754734535996e-01,-5.159615823472584600e-02,2.330174398327811147e-02,1.393400988413862063e-02,-1.423088262261189563e-01,-4.532143446341351245e-01,4.145392530562423961e-01
-5.230484960090927560e-01,-1.312567498182620751e-01,1.627885867788150254e-01,1.485034739162951478e-01,-2.331394229714580935e-01,2.209354765761508688e-01,-4.260819685052977812e-01
7.612169534102819490e-01,-4.467799341846607764e-01,-2.984828785804704010e-01,1.574725876402337521e-01,9.104002083351103725e-02,3.428010519642495924e-01,4.801354636348559857e-01
-2.777120211372942071e-01,3.729435207855147372e-01,4.988110370561383844e-01,2.943804650929382483e-02,-4.255515300129936174e-01,-4.792654612942215397e-02,2.872217212702913303e-01
-4.699342446633809067e-01,-2.605667415638607265e-01,-3.530237964664714179e-01,3.299359844427161015e-01,1.164068868886671826e-01,-2.983658960890608336e-01,-3.093295201406195405e-01
-5.798315033868139956e-02,-3.316014863830661352e-01,-2.988849835376576891e-01,1.003255025445785042e-01,-3.797514164213634524e-01,-1.343355060460194039e-02,1.990806048955668928e-01
-1.320676043930417709e-01,-1.005472228818855562e-01,-3.333138510333474303e-01,-2.357047421237991880e-01,-2.577003289550138243e-01,3.950644038368945621e-01,-1.000451067435307179e-01
1.610389630913690029e-01,7.246632730570712333e-02,-1.565999226378228526e-01,-3.008869811131684724e-01,-2.206815684459852850e-02,4.346224637305303728e-01,-3.689691159474295934e-01
-4.120828246129664696e-01,-2.689683632879730224e-01,3.463903578245257631e-01,4.835950822979411812e-01,1.421241631617677914e-01,3.671732042582345756e-02,-3.810041680001391984e-01,-3.926324409277729410e-01,-3.185991162075380023e-01
3.299347743739811101e-01,-3.664973371564472782e-02,-4.492700984020897570e-01,-4.834290714596776728e-01,7.439802459775490817e-02,-1.161614798890149569e-02,-1.152573265440991201e-01,-4.474985700628035801e-01,-4.862176578591398401e-01
1.612598404962251875e-01,3.864535415544799735e-01,-4.864713063403177662e-01,-3.869642333023488590e-01,-9.869114595632288989e-02,-3.907848701873820607e-01,-1.035391195732681263e-01,-2.366377534445911479e-01,-1.194843546361674391e-01
